TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cumulative_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarRad_daily_Lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
9/23/2023 23:59,1269,12.74,2.99,12.84,68.96,9/23/2023 13:52,58.54,9/23/2023 21:17,62.8,98.1,9/23/2023 23:14,70.38,9/23/2023 13:15,88.8,24.15,9/23/2023 18:24,0,9/23/2023 18:00,9.09,103.1,E,114.7631,16.86081,0.052,0.072,13.75
9/24/2023 23:59,1270,12.73,0.56,13.4,64.25,9/24/2023 13:12,56.02,9/24/2023 19:46,59.3,98.4,9/24/2023 3:57,72.42,9/24/2023 13:13,91.9,16.4,9/24/2023 12:35,0,9/24/2023 0:28,4.961,139.3,SE,180.4592,16.77364,0.049,0.06,10.14
9/25/2023 23:59,1271,12.8,0.03,13.43,63.4,9/25/2023 11:44,53.39,9/25/2023 1:43,58.17,98.7,9/25/2023 7:30,80.3,9/25/2023 14:15,93,13.34,9/25/2023 13:51,0,9/25/2023 0:58,3.922,88.9,NE,182.9771,16.52181,0.046,0.055,8.39
9/26/2023 23:59,1272,12.77,0,13.43,70.82,9/26/2023 14:17,55.51,9/26/2023 3:08,61.31,97.5,9/26/2023 3:14,56.66,9/26/2023 15:31,79.95,17.74,9/26/2023 14:15,1.416,9/26/2023 18:00,7.025,74.72,ENE,306.1048,16.33659,0.095,0.122,13.17
9/27/2023 23:59,1273,12.79,0,13.43,67.11,9/27/2023 14:05,54.57,9/27/2023 2:59,59.61,95.9,9/27/2023 23:51,68.04,9/27/2023 14:06,85.7,14.83,9/27/2023 9:58,1.193,9/27/2023 17:32,6.464,108.1,ESE,166.0205,16.11668,0.053,0.069,10.84
9/28/2023 23:59,1274,12.77,0,13.43,70.81,9/28/2023 14:58,57.3,9/28/2023 0:01,63.37,95.5,9/28/2023 0:01,60.29,9/28/2023 14:58,79.34,26.31,9/28/2023 15:55,1.863,9/28/2023 2:36,10.04,142,SE,248.4781,15.87607,0.09,0.124,14.06
9/29/2023 23:59,1275,12.75,0.12,13.55,67.44,9/29/2023 16:43,57.94,9/29/2023 6:31,62.19,97.6,9/29/2023 21:38,75.04,9/29/2023 0:00,87.6,21.02,9/29/2023 10:42,0,9/29/2023 8:34,5.637,141.1,ESE,158.0477,15.55555,0.045,0.055,12.69
9/30/2023 23:59,1276,12.79,0,13.55,70.54,9/30/2023 13:37,59.12,9/30/2023 2:35,64.25,97.6,9/30/2023 6:32,76.13,9/30/2023 12:52,90.9,19.9,9/30/2023 22:02,1.938,9/30/2023 1:06,8.69,76.66,ENE,153.8296,15.254,0.053,0.068,14.83
10/1/2023 23:59,1277,12.8,0,13.55,89.2,10/1/2023 14:52,64.34,10/1/2023 3:18,75.52,94.6,10/1/2023 1:00,38.16,10/1/2023 15:56,64.53,21.61,10/1/2023 15:51,1.938,10/1/2023 18:15,9.59,153.8,SSE,364.7624,14.99685,0.172,0.236,25.17
10/2/2023 23:59,1278,12.8,0,13.55,88.1,10/2/2023 14:37,69.55,10/2/2023 7:24,77.63,57.67,10/2/2023 9:25,33.68,10/2/2023 15:13,45.66,26.24,10/2/2023 13:19,2.981,10/2/2023 17:08,9.9,174,S,340.2298,15.01979,0.205,0.294,27.77
10/3/2023 23:59,1279,12.79,0.69,14.24,78.15,10/3/2023 10:53,58.27,10/3/2023 23:57,68.73,96.7,10/3/2023 23:21,48.14,10/3/2023 1:15,69.57,28.55,10/3/2023 11:48,0.149,10/3/2023 17:45,9.69,161.9,SSE,227.4128,14.70083,0.107,0.149,18.21
10/4/2023 23:59,1280,12.74,0.04,14.28,61.72,10/4/2023 16:15,51.19,10/4/2023 18:51,55.9,96,10/4/2023 0:12,43.8,10/4/2023 17:14,77.57,27.06,10/4/2023 5:59,1.938,10/4/2023 14:07,10.46,240.4,WSW,224.045,14.86606,0.067,0.09,6.455
10/5/2023 23:59,1281,12.72,0.05,14.33,56.19,10/5/2023 0:01,45.32,10/5/2023 23:46,50.25,87.5,10/5/2023 12:54,65.66,10/5/2023 23:58,77.89,30.56,10/5/2023 10:26,4.099,10/5/2023 1:10,14.37,267.9,W,174.8136,14.77579,0.056,0.08,3.095
10/6/2023 23:59,1282,12.67,0.08,14.41,50.96,10/6/2023 14:38,39.68,10/6/2023 3:57,44.2,95.5,10/6/2023 5:51,55.16,10/6/2023 14:28,80.7,27.8,10/6/2023 12:07,2.012,10/6/2023 23:42,12.32,297.3,NW,210.0746,14.71907,0.054,0.075,0.48
10/7/2023 23:59,1283,12.67,0,14.41,47.23,10/7/2023 16:05,38.74,10/7/2023 8:17,42.55,86.2,10/7/2023 0:59,51.6,10/7/2023 15:31,69.84,12.15,10/7/2023 0:18,0,10/7/2023 16:54,5.152,218.5,WSW,199.0624,14.62925,0.049,0.064,0
10/8/2023 23:59,1284,12.66,0,14.41,58.01,10/8/2023 14:24,34.45,10/8/2023 6:34,45.25,94.8,10/8/2023 7:08,40.73,10/8/2023 13:26,70.07,11.48,10/8/2023 19:40,0,10/8/2023 9:01,3.688,99.4,ENE,336.6161,14.34182,0.077,0.095,4.005
10/9/2023 23:59,1285,12.65,0,14.41,52.13,10/9/2023 14:49,34.16,10/9/2023 2:17,43.65,95.8,10/9/2023 4:30,41.28,10/9/2023 17:02,68.02,18.93,10/9/2023 14:03,0,10/8/2023 23:59,4.076,219.3,NNW,327.2034,14.17595,0.069,0.091,1.065
10/10/2023 23:59,1286,12.67,0,14.41,52.99,10/10/2023 14:59,31.36,10/10/2023 4:45,42.36,93.3,10/10/2023 4:49,33.68,10/10/2023 15:05,64.18,15.95,10/10/2023 9:56,0,10/10/2023 0:44,3.07,217.6,NNW,367.7834,14.07851,0.069,0.089,1.495
10/11/2023 23:59,1287,12.67,0,14.41,53.73,10/11/2023 13:16,33.05,10/11/2023 0:26,43.47,96.5,10/11/2023 1:53,61.71,10/11/2023 13:08,79.38,16.62,10/11/2023 18:14,0,10/10/2023 23:59,7.012,86.3,E,274.5741,13.60555,0.059,0.078,1.865
10/12/2023 23:59,1288,12.68,0,14.41,56.76,10/12/2023 14:14,41.12,10/12/2023 0:48,47.75,89.7,10/12/2023 0:20,47.19,10/12/2023 13:36,70.6,31.53,10/12/2023 16:09,4.025,10/12/2023 5:30,14,71.11,ENE,288.0756,13.44061,0.088,0.127,3.38
10/13/2023 23:59,1289,12.66,0.23,14.64,46.42,10/13/2023 21:58,42.37,10/13/2023 5:59,44.43,91,10/13/2023 17:13,69.83,10/13/2023 0:25,84.3,33.47,10/13/2023 13:43,3.13,10/13/2023 21:30,15.22,49.57,NE,73.08877,13.18349,0.031,0.044,0
10/14/2023 23:59,1290,12.65,0,14.64,50.53,10/14/2023 13:13,40.61,10/14/2023 4:26,45.45,92.2,10/14/2023 7:14,53.99,10/14/2023 14:09,77.54,14.91,10/14/2023 14:00,0.373,10/14/2023 22:28,5.512,144.5,N,115.3207,13.02424,0.041,0.055,0.265
10/15/2023 23:59,1291,12.65,0,14.64,56.93,10/15/2023 15:01,36.33,10/15/2023 6:38,46.86,94.9,10/15/2023 6:55,49.81,10/15/2023 15:14,72.95,18.34,10/15/2023 15:45,0,10/15/2023 2:37,5.097,256,NNW,328.662,12.80051,0.076,0.099,3.465
10/16/2023 23:59,1292,12.82,0,14.64,57.93,10/16/2023 14:28,37.34,10/16/2023 5:08,46.33,94.5,10/16/2023 23:22,46.24,10/16/2023 13:57,76.36,13.19,10/16/2023 11:32,0,10/16/2023 1:36,3.507,246.4,WNW,320.6356,12.58074,0.065,0.081,3.965
10/17/2023 23:59,1293,12.77,0.04,14.68,63.24,10/17/2023 15:05,36.07,10/17/2023 3:28,50.66,94.4,10/17/2023 3:46,41.92,10/17/2023 15:03,68.15,23.18,10/17/2023 21:41,0,10/16/2023 23:59,5.619,167,SSE,262.6106,12.3726,0.075,0.101,6.62
10/18/2023 23:59,1294,12.79,0.06,14.74,53.48,10/18/2023 12:13,44.13,10/18/2023 22:56,49.57,98.1,10/18/2023 23:24,71.23,10/18/2023 0:03,84.5,14.83,10/18/2023 1:26,0,10/18/2023 9:50,5.227,115,ENE,150.2973,12.07097,0.036,0.046,1.74
10/19/2023 23:59,1295,12.76,0,14.74,60.02,10/19/2023 14:26,39.76,10/19/2023 22:38,50.17,98.2,10/19/2023 5:46,56.43,10/19/2023 14:27,86.9,11.7,10/19/2023 12:50,0,10/19/2023 0:06,3.529,260.4,WNW,202.43,11.81087,0.041,0.049,5.01
10/20/2023 23:59,1296,12.75,0,14.74,68.45,10/20/2023 15:35,39.25,10/20/2023 4:56,54.01,98.8,10/20/2023 6:01,36.59,10/20/2023 15:35,70.41,23.25,10/20/2023 23:01,0,10/20/2023 5:37,6.137,231.4,SW,266.7838,11.68151,0.079,0.104,9.22
10/21/2023 23:59,1297,12.76,0,14.74,53.82,10/21/2023 0:04,45.66,10/21/2023 6:21,49.86,81,10/21/2023 22:52,57.21,10/21/2023 0:02,71.18,19.08,10/21/2023 10:22,0,10/21/2023 18:24,7.328,301,NW,111.3076,11.57902,0.047,0.067,1.91
10/22/2023 23:59,1298,12.72,0.08,14.82,57.02,10/22/2023 13:11,38.23,10/22/2023 3:27,48.91,97.7,10/22/2023 4:54,53.1,10/22/2023 11:32,77.34,16.1,10/22/2023 11:50,0,10/21/2023 23:59,4.646,148.8,SSE,244.843,11.40718,0.064,0.085,3.51
10/23/2023 23:59,1299,12.75,0,14.82,61.63,10/23/2023 15:24,46.83,10/23/2023 7:23,52.92,93.1,10/23/2023 23:51,56.9,10/23/2023 15:00,77.06,16.77,10/23/2023 2:42,0,10/23/2023 17:06,6.125,166.9,SSE,277.7399,11.0981,0.064,0.082,5.815
10/24/2023 23:59,1300,12.71,0,14.82,51.72,10/24/2023 14:05,46.31,10/24/2023 23:56,48.69,93.8,10/24/2023 9:28,78.73,10/24/2023 14:07,87.2,17.96,10/24/2023 3:02,0,10/24/2023 0:03,5.391,89.3,NNE,62.59034,10.93919,0.019,0.026,0.86
10/25/2023 23:59,1301,12.68,0.31,15.13,49.26,10/25/2023 13:10,43.36,10/25/2023 1:55,46.24,97.5,10/25/2023 21:46,73.12,10/25/2023 12:53,88.7,13.71,10/25/2023 20:31,0,10/25/2023 2:02,5.333,87.8,ENE,83.65313,10.84158,0.024,0.032,0
10/26/2023 23:59,1302,12.66,0.19,15.32,47.1,10/26/2023 12:47,40.36,10/26/2023 23:21,44.74,98.2,10/26/2023 7:33,94.3,10/26/2023 20:16,96.7,13.57,10/26/2023 1:30,0,10/26/2023 21:58,6.279,73.12,NE,50.57108,10.59086,0.012,0.015,0
10/27/2023 23:59,1303,12.57,0.12,15.44,41.38,10/26/2023 23:59,22.05,10/27/2023 23:53,28.91,97.3,10/26/2023 23:59,74.76,10/27/2023 20:45,89.1,26.16,10/27/2023 2:48,0,10/27/2023 1:02,12.9,279.5,WNW,35.79456,10.78944,0.012,0.016,0
10/28/2023 23:59,1304,12.55,0,15.44,27.37,10/28/2023 16:03,19.02,10/28/2023 5:39,23.19,91.8,10/28/2023 6:56,65.7,10/28/2023 16:43,80.9,19.45,10/28/2023 21:29,2.012,10/28/2023 7:14,9.12,263.6,W,132.8389,10.72137,0.022,0.029,0
10/29/2023 23:59,1305,12.78,0,15.44,28.8,10/29/2023 13:23,16.17,10/29/2023 6:01,22.71,89.6,10/29/2023 3:41,60.11,10/29/2023 17:01,77.12,18.48,10/29/2023 22:36,2.46,10/29/2023 2:56,8.77,261.7,W,204.6768,10.55551,0.029,0.038,0
10/30/2023 23:59,1306,12.81,0,15.44,30.93,10/30/2023 14:23,19.96,10/30/2023 2:02,25.07,96.8,10/30/2023 18:13,64.94,10/30/2023 15:09,85,27.88,10/30/2023 23:23,0.894,10/30/2023 21:48,11.44,244.1,WSW,96.49841,10.33172,0.02,0.028,0
10/31/2023 23:59,1307,12.69,0.01,15.45,25.02,10/31/2023 10:02,17.35,10/31/2023 21:14,22.55,92.6,10/31/2023 0:42,78.23,10/31/2023 12:38,85.2,25.79,10/31/2023 1:01,0,10/31/2023 13:21,8.22,269.7,WNW,142.7015,10.19813,0.019,0.024,0
11/1/2023 23:59,1308,12.93,0,0,34.54,11/1/2023 16:45,27.47,11/1/2023 23:31,31.41,81.1,11/1/2023 22:51,58.7,11/1/2023 14:34,70.12,10.14,11/1/2023 13:40,0,11/1/2023 12:56,4.105,275,WNW,84.02599,5.26686,0.012,0.016,0
11/2/2023 23:59,1309,12.85,0,0,31.93,11/2/2023 16:24,23.26,11/2/2023 7:57,28.08,94.9,11/2/2023 8:58,76.55,11/1/2023 23:59,86.3,14.68,11/2/2023 13:50,0,11/2/2023 0:09,4.646,212.7,SW,114.5815,9.791641,0.013,0.017,0
11/3/2023 23:59,1310,12.82,0,0,39.76,11/3/2023 13:39,21.75,11/3/2023 23:32,31.89,93,11/3/2023 0:53,58.55,11/3/2023 14:20,79.84,13.94,11/3/2023 13:18,0,11/2/2023 23:59,4.565,221.2,NNW,238.4083,9.587283,0.034,0.043,0
11/4/2023 23:59,1311,12.79,0,0,43.53,11/4/2023 15:41,18.97,11/4/2023 1:56,31.59,95.2,11/4/2023 2:03,63.04,11/4/2023 14:12,80.8,14.91,11/4/2023 10:35,0,11/3/2023 23:59,3.347,128.7,SE,113.897,9.411793,0.019,0.024,0
11/5/2023 23:59,1312,12.78,0.29,0.29,48.29,11/5/2023 22:20,30.16,11/5/2023 5:00,39.48,97.5,11/5/2023 21:59,74.27,11/5/2023 14:51,85.2,18.78,11/5/2023 12:28,0,11/5/2023 19:50,8.08,122.9,ESE,81.9005,9.170115,0.025,0.035,0
11/6/2023 23:59,1313,12.71,0,0.29,46.42,11/6/2023 0:05,30.59,11/6/2023 23:34,36.48,96.2,11/6/2023 1:00,86.2,11/6/2023 21:39,91.3,24.3,11/6/2023 10:35,0,11/6/2023 23:05,10.09,278.4,WNW,38.08022,9.068031,0.012,0.017,0
11/7/2023 23:59,1314,12.66,0.04,0.33,39,11/7/2023 22:12,30.59,11/7/2023 0:00,34.37,95.1,11/7/2023 2:36,80.2,11/7/2023 15:30,88.5,24.37,11/7/2023 14:47,0,11/7/2023 0:00,7.782,116.6,ESE,63.75009,8.947798,0.017,0.024,0
11/8/2023 23:59,1315,12.63,0,0.33,46.42,11/8/2023 12:27,33.04,11/8/2023 7:49,37.88,97.9,11/8/2023 8:00,54.55,11/8/2023 21:07,83.6,30.63,11/8/2023 16:01,0,11/8/2023 7:44,10.12,212,SW,129.7066,8.702712,0.031,0.041,0
11/9/2023 23:59,1316,12.79,0,0.33,35.16,11/9/2023 0:11,29.57,11/9/2023 22:48,32.38,96.2,11/9/2023 16:48,68.5,11/9/2023 0:36,79.19,28.92,11/9/2023 6:18,3.876,11/9/2023 23:27,15.45,269.9,W,81.54008,8.733109,0.029,0.043,0
11/10/2023 23:59,1317,12.7,0,0.33,32.2,11/10/2023 15:22,28.72,11/10/2023 23:18,30.06,91.6,11/10/2023 4:41,75.51,11/10/2023 16:31,84.1,16.4,11/10/2023 0:25,0,11/10/2023 14:58,5.505,258.2,WNW,63.61259,8.593988,0.016,0.021,0
11/11/2023 23:59,1318,12.63,0,0.33,37.98,11/11/2023 12:50,25.78,11/11/2023 23:58,31.51,94.9,11/11/2023 22:57,67.92,11/11/2023 13:32,80.7,20.12,11/11/2023 12:04,0,11/11/2023 0:06,6.293,107.1,ESE,116.642,8.446523,0.025,0.035,0
11/12/2023 23:59,1319,12.69,0,0.33,52.83,11/12/2023 14:52,23.83,11/12/2023 2:38,37.67,97.2,11/12/2023 3:44,46.8,11/12/2023 15:19,76.28,24.89,11/12/2023 15:18,0,11/12/2023 2:25,7.31,192.3,SW,192.6544,8.241911,0.048,0.069,1.415
11/13/2023 23:59,1320,12.84,0,0.33,51.13,11/13/2023 15:24,26.62,11/13/2023 7:47,41.77,91.1,11/13/2023 8:00,37.87,11/13/2023 14:04,58.49,22.29,11/13/2023 21:34,0,11/13/2023 9:46,7.396,197.1,SSW,213.8102,8.181386,0.059,0.077,0.565
11/14/2023 23:59,1321,12.85,0,0.33,56.76,11/14/2023 14:10,33.18,11/14/2023 23:29,48.91,85.1,11/14/2023 23:39,33.97,11/14/2023 0:42,56.14,37.19,11/14/2023 1:58,0,11/14/2023 17:46,9.95,225.1,SW,145.4742,7.935829,0.069,0.098,3.38
11/15/2023 23:59,1322,12.76,0,0.33,56.53,11/15/2023 14:59,28.38,11/15/2023 5:40,42.6,88.7,11/15/2023 1:09,24.13,11/15/2023 15:12,56.56,15.28,11/15/2023 15:02,0,11/15/2023 5:28,5.511,190.8,S,205.1353,7.992529,0.061,0.089,3.265
11/16/2023 23:59,1323,12.79,0,0.33,53.92,11/16/2023 10:54,26.64,11/16/2023 23:58,41.06,86.8,11/16/2023 23:42,43.2,11/16/2023 14:39,68.01,28.4,11/16/2023 14:28,0,11/15/2023 23:59,9.75,240.4,WSW,148.1969,7.754057,0.047,0.071,1.96
11/17/2023 23:59,1324,12.69,0,0.33,44.98,11/17/2023 15:21,20.56,11/17/2023 4:03,32.08,93.6,11/17/2023 4:09,52.88,11/17/2023 15:38,77.37,22.66,11/17/2023 14:32,0.745,11/17/2023 23:55,7.762,222.6,SW,196.0501,7.740404,0.037,0.055,0
11/18/2023 23:59,1325,12.7,0,0.33,49.77,11/18/2023 14:41,24,11/18/2023 6:09,35.33,96.5,11/18/2023 23:40,49.58,11/18/2023 14:23,76.12,11.55,11/18/2023 12:54,0,11/17/2023 23:59,4.202,202.4,SW,202.2377,7.575116,0.032,0.043,0
11/19/2023 23:59,1326,12.7,0,0.33,53.17,11/19/2023 14:11,25.87,11/19/2023 3:26,39.61,94.8,11/19/2023 0:09,37.78,11/19/2023 15:21,60.45,20.65,11/19/2023 11:43,1.342,11/19/2023 2:46,7.544,100.9,ESE,190.9305,7.521618,0.058,0.087,1.585
11/20/2023 23:59,1327,12.74,0.07,0.4,45.07,11/20/2023 14:27,36.67,11/20/2023 7:44,40.01,94.1,11/20/2023 23:08,55.18,11/20/2023 0:03,80.2,14.61,11/20/2023 23:11,0,11/20/2023 10:06,5.101,151.5,SSE,84.2557,7.298297,0.016,0.021,0
11/21/2023 23:59,1328,12.7,0,0.4,40.87,11/21/2023 0:07,24.45,11/21/2023 21:15,30.48,90.8,11/21/2023 0:07,45.54,11/21/2023 14:52,67.71,20.65,11/21/2023 13:13,0.969,11/21/2023 20:38,9.01,291,WNW,169.2048,7.413215,0.033,0.047,0
11/22/2023 23:59,1329,12.69,0,0.4,44.3,11/22/2023 14:27,21.63,11/22/2023 23:56,32.34,74.67,11/22/2023 22:51,42.22,11/22/2023 9:49,58.55,23.93,11/22/2023 9:55,2.087,11/22/2023 21:10,9.18,236.2,WSW,137.6962,7.263391,0.045,0.068,0
11/23/2023 23:59,1330,12.64,0,0.4,22.4,11/22/2023 23:59,10.27,11/23/2023 23:50,15.5,79.01,11/23/2023 7:36,49.91,11/23/2023 14:50,65.59,20.57,11/23/2023 0:36,0.224,11/23/2023 23:01,8.18,276,NW,182.9321,7.340983,0.021,0.03,0
11/24/2023 23:59,1331,12.58,0,0.4,25.87,11/24/2023 14:41,9.76,11/24/2023 1:20,16.65,68.25,11/24/2023 7:59,36.26,11/24/2023 13:57,55.54,10.51,11/24/2023 4:31,0,11/24/2023 1:57,5.068,257.5,WNW,192.0016,7.257427,0.026,0.035,0
11/25/2023 23:59,1332,12.62,0,0.4,25.02,11/25/2023 15:18,15.92,11/25/2023 5:10,20.63,88.2,11/25/2023 11:23,58.16,11/25/2023 2:19,75.22,19.97,11/25/2023 20:39,1.565,11/25/2023 2:34,9.45,215.1,SW,87.38839,7.046171,0.015,0.021,0
11/26/2023 23:59,1333,12.63,0,0.4,27.41,11/26/2023 7:13,7.221,11/26/2023 23:51,19.41,93.9,11/26/2023 6:02,52.64,11/26/2023 12:01,75.15,29.22,11/26/2023 13:46,2.46,11/26/2023 16:31,11.43,276.1,WNW,101.3173,7.020145,0.022,0.032,0
11/27/2023 23:59,1334,12.56,0,0.4,12.55,11/27/2023 14:46,2.414,11/27/2023 23:54,8.57,86.3,11/27/2023 23:46,61.81,11/27/2023 14:22,72.23,20.5,11/27/2023 6:26,0,11/27/2023 21:23,8.66,282.6,NW,95.13245,7.012666,0.012,0.018,0
11/28/2023 23:59,1335,12.54,0,0.4,35.65,11/28/2023 14:53,1.572,11/28/2023 0:22,20.67,88.4,11/28/2023 4:30,54.23,11/28/2023 12:49,76.77,27.06,11/28/2023 13:27,0,11/28/2023 1:20,7.99,201.3,SSW,169.8803,6.812255,0.026,0.039,0
11/29/2023 23:59,1336,12.75,0,0.4,40.53,11/29/2023 15:27,19.54,11/29/2023 7:02,29.79,94,11/29/2023 7:40,62.14,11/29/2023 13:53,80.1,17.22,11/29/2023 11:20,0,11/29/2023 16:57,6.075,231.8,SW,175.929,6.649689,0.022,0.031,0
11/30/2023 23:59,1337,12.75,0,0.4,32.12,11/30/2023 13:37,14.85,11/30/2023 22:49,26.17,94.5,11/30/2023 23:44,64.33,11/30/2023 16:50,79.71,16.17,11/30/2023 6:27,0,11/30/2023 3:23,5.175,266.5,WNW,131.7685,6.619461,0.017,0.024,0
12/1/2023 23:59,1338,12.66,0,0.4,31.27,12/1/2023 13:55,12.72,12/1/2023 4:19,22.59,94.1,12/1/2023 4:24,65.48,12/1/2023 14:12,81.7,8.42,12/1/2023 5:02,0,12/1/2023 0:17,4.037,196.2,SSW,91.44512,6.565255,0.012,0.017,0
12/2/2023 23:59,1339,12.66,0,0.4,34.88,12/2/2023 14:41,21.75,12/2/2023 2:14,27.6,82.1,12/2/2023 23:52,50.79,12/2/2023 11:48,68.18,18.41,12/2/2023 15:30,2.161,12/2/2023 7:31,7.246,134.2,SE,125.9058,6.535707,0.028,0.042,0
12/3/2023 23:59,1340,12.64,0,0.4,32.46,12/3/2023 15:20,20.68,12/3/2023 21:24,28.02,97.2,12/3/2023 23:43,79.22,12/3/2023 15:14,87.7,14.01,12/3/2023 0:56,0,12/3/2023 14:35,5.016,160.6,SSE,35.60851,6.384212,0.009,0.013,0
12/4/2023 23:59,1341,12.63,0,0.4,29.92,12/4/2023 23:45,23.92,12/4/2023 0:26,26.65,97.5,12/4/2023 0:58,82,12/4/2023 15:49,92,11.93,12/4/2023 11:07,0,12/4/2023 5:40,3.523,190.2,S,68.9176,6.354695,0.007,0.009,0
12/5/2023 23:59,1342,12.61,0,0.4,30.59,12/5/2023 0:32,18.94,12/5/2023 18:06,25.31,92.1,12/5/2023 19:45,69.52,12/5/2023 15:26,84.7,13.49,12/5/2023 3:28,0,12/5/2023 8:06,4.757,242.5,W,121.438,6.333912,0.013,0.017,0
12/6/2023 23:59,1343,12.84,0,0.4,45.58,12/6/2023 13:50,24.21,12/6/2023 0:31,33.16,95.3,12/6/2023 23:34,54.37,12/6/2023 13:50,74.25,20.79,12/6/2023 10:37,0,12/6/2023 17:42,6.998,177.8,S,119.4303,6.219309,0.027,0.043,0
12/7/2023 23:59,1344,12.79,0,0.4,55.61,12/7/2023 13:25,24.77,12/7/2023 2:58,39.77,97.1,12/7/2023 5:37,48.27,12/7/2023 14:11,73.96,20.2,12/7/2023 20:23,0,12/7/2023 1:15,7.763,107.3,ESE,160.9312,6.093618,0.045,0.068,2.805
12/8/2023 23:59,1345,12.75,0,0.4,40.36,12/8/2023 0:03,31.85,12/8/2023 23:55,36.76,95.4,12/8/2023 23:31,73.85,12/8/2023 15:31,81.6,21.76,12/8/2023 8:07,2.758,12/8/2023 1:55,10.42,225.5,SW,19.95466,6.085844,0.02,0.03,0
12/9/2023 23:59,1346,12.58,0,0.4,32.63,12/9/2023 0:13,18.52,12/9/2023 23:44,24.33,97.9,12/9/2023 3:00,80.7,12/9/2023 17:54,88.9,31.83,12/9/2023 17:43,1.863,12/9/2023 3:49,11.76,296.6,NW,46.63008,6.167681,0.011,0.015,0
12/10/2023 23:59,1347,12.54,0,0.4,21.32,12/10/2023 13:48,17.01,12/10/2023 23:57,19.34,94.2,12/10/2023 23:10,84.8,12/10/2023 15:06,90.1,19.75,12/10/2023 0:21,0,12/10/2023 4:13,4.225,215.9,WSW,48.30106,6.152282,0.007,0.009,0
12/11/2023 23:59,1348,12.52,0,0.4,28.07,12/11/2023 15:12,16.09,12/11/2023 2:45,21.36,94.8,12/11/2023 10:26,67.44,12/11/2023 23:58,87,23.25,12/11/2023 21:06,1.416,12/11/2023 3:03,9.79,219.5,SW,61.24622,6.08163,0.01,0.013,0
12/12/2023 23:59,1349,12.49,0,0.4,25.64,12/12/2023 23:25,11.02,12/12/2023 8:09,18.13,76.27,12/12/2023 8:31,49.35,12/12/2023 22:49,63.99,24,12/12/2023 0:22,3.056,12/12/2023 16:57,10.09,253.8,WSW,164.6726,6.170351,0.023,0.031,0
12/13/2023 23:59,1350,12.84,0,0.4,38.53,12/13/2023 14:31,15.75,12/13/2023 8:14,27.32,91.2,12/13/2023 8:34,49.28,12/13/2023 0:55,71.71,14.61,12/13/2023 22:12,1.043,12/13/2023 17:15,7.193,216.5,SW,157.1339,6.018914,0.024,0.033,0
12/14/2023 23:59,1351,12.83,0,0.4,50.46,12/14/2023 14:47,25.79,12/14/2023 1:05,38.19,78.8,12/14/2023 1:13,53.21,12/14/2023 14:41,64.03,19.83,12/14/2023 14:58,3.578,12/14/2023 0:02,9.79,198.6,SSW,150.6972,5.915779,0.046,0.068,0.23
12/15/2023 23:59,1352,12.77,0.28,0.68,39.38,12/15/2023 1:20,30.85,12/15/2023 18:52,35.35,98.4,12/15/2023 22:57,67.59,12/15/2023 0:01,92.9,13.12,12/15/2023 4:00,0,12/15/2023 7:13,5.495,107.8,E,16.71571,5.846446,0.004,0.005,0
12/16/2023 23:59,1353,12.71,0.19,0.87,32.53,12/16/2023 12:24,29.23,12/16/2023 23:44,31.16,99,12/16/2023 20:20,97.1,12/16/2023 23:52,98.4,17.44,12/16/2023 23:31,0,12/16/2023 9:58,5.354,153.2,ESE,40.7597,5.875697,0.006,0.007,0
12/17/2023 23:59,1354,12.67,0,0.87,32.55,12/17/2023 17:29,21.15,12/17/2023 23:56,27.86,98.5,12/17/2023 1:08,69.29,12/17/2023 19:38,85.9,32.72,12/17/2023 17:28,2.832,12/17/2023 9:58,11.21,274.9,W,115.3329,5.917591,0.018,0.023,0
12/18/2023 23:59,1355,12.74,0,0.87,21.83,12/17/2023 23:59,5.71,12/18/2023 7:37,12.65,88.7,12/18/2023 0:40,52.43,12/18/2023 3:25,66.24,26.68,12/18/2023 1:56,0,12/18/2023 11:32,6.817,239.4,WSW,162.4215,6.091585,0.016,0.021,0
12/19/2023 23:59,1356,12.75,0,0.87,30.76,12/19/2023 15:38,18.98,12/18/2023 23:59,26.77,90.1,12/19/2023 20:43,54.62,12/19/2023 2:43,73.62,18.56,12/19/2023 4:29,0,12/19/2023 13:56,4.995,173.4,S,81.43865,5.937382,0.013,0.018,0
12/20/2023 23:59,1357,12.73,0,0.87,34.39,12/20/2023 14:31,26.8,12/20/2023 7:42,29.07,87.3,12/19/2023 23:59,65.34,12/20/2023 14:45,76.27,17.44,12/20/2023 10:37,0,12/20/2023 0:29,7.989,85.4,E,116.6107,5.922517,0.021,0.031,0
