TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily,Soil_3in_Avg,Soil_6in_Avg,Soil_12in_Avg,Soil_48in_Avg,Soil_3in_Max,Soil_6in_Max,Soil_12in_Max,Soil_48in_Max,Soil_3in_Min,Soil_6in_Min,Soil_12in_Min,Soil_48in_Min,VW_TmpF_3in_Avg,VW_TmpF_6in_Avg,VW_TmpF_18in_Avg,VW_TmpF_24in_Avg,VW_3in_Avg,Cond_3in_Avg,VW_6in_Avg,Cond_6in_Avg,VW_18in_Avg,Cond_18in_Avg,VW_24in_Avg,Cond_24in_Avg,VW_TmpF_3in_Max,VW_TmpF_6in_Max,VW_TmpF_18in_Max,VW_TmpF_24in_Max,VW_3in_Max,Cond_3in_Max,VW_6in_Max,Cond_6in_Max,VW_18in_Max,Cond_18in_Max,VW_24in_Max,Cond_24in_Max,VW_TmpF_3in_Min,VW_TmpF_6in_Min,VW_TmpF_18in_Min,VW_TmpF_24in_Min,VW_3in_Min,Cond_3in_Min,VW_6in_Min,Cond_6in_Min,VW_18in_Min,Cond_18in_Min,VW_24in_Min,Cond_24in_Min
4/25/2023 23:59,747,12.43,0,2.7,47.98,4/25/2023 16:35,26.03,4/25/2023 23:56,36.95,93,4/25/2023 23:58,31.67,4/25/2023 17:09,58.25,15.95,4/25/2023 12:44,0,4/24/2023 23:59,3.259,76.08,ENE,623.2745,26.56663,0.118,0.144,0,,39.7,38.39,36.1,,42.21,39.41,36.24,,37.65,37.83,35.94,40.64,37.73,32.65,33.58,29.95,0.081,30.72,0.103,8.38,0.018,11.51,0.029,45.49,40.62,32.9,34.13,30.67,0.092,31.28,0.109,8.64,0.019,11.86,0.03,36.6,35.28,32.44,33.27,29.43,0.071,30.36,0.098,8.23,0.017,11.26,0.028
4/26/2023 23:59,748,12.42,0.15,2.85,50.78,4/26/2023 15:01,26.16,4/26/2023 2:17,40.63,98.9,4/26/2023 23:59,38.39,4/26/2023 10:10,68.79,24.89,4/26/2023 18:12,0,4/25/2023 23:59,8.28,157.5,SSE,396.8891,26.48427,0.1,0.14,0.39,,40.14,39.22,36.26,,41.74,39.57,36.47,,38.82,38.79,35.99,39.95,37.71,32.99,34.1,29.33,0.078,29.98,0.101,8.1,0.017,11.05,0.028,41.91,39.85,33.1,34.39,30.58,0.084,30.63,0.106,8.25,0.018,11.27,0.029,37.37,36.17,32.86,33.8,28.94,0.073,29.71,0.097,7.91,0.016,10.86,0.027
4/27/2023 23:59,749,12.45,0.23,3.08,60.67,4/27/2023 12:00,33.84,4/27/2023 5:51,47.06,100,4/27/2023 2:03,47.61,4/27/2023 12:30,89.7,15.72,4/27/2023 21:30,0,4/27/2023 3:30,4.896,115.6,E,261.3221,25.94376,0.066,0.081,5.335,,41.69,39.99,36.47,,43.47,41.17,36.65,,40.3,39.45,36.24,42.57,39.33,33.31,34.49,30.63,0.087,31.1,0.107,8.06,0.017,11.13,0.028,45.18,41.43,33.72,35.26,31.85,0.093,32.23,0.113,8.24,0.019,11.45,0.03,39.55,37.59,33.01,34.04,29.9,0.08,30.62,0.103,7.9,0.016,10.86,0.027
4/28/2023 23:59,750,12.45,0.05,3.13,54.6,4/28/2023 15:11,37.41,4/28/2023 23:49,45.56,100,4/27/2023 23:59,43.05,4/28/2023 15:15,78.1,20.42,4/28/2023 8:29,0,4/28/2023 0:39,7.992,224.3,NNW,321.219,26.38264,0.084,0.109,2.3,,43.39,41.52,36.71,,44.69,42.24,36.92,,42.5,41.09,36.53,44.25,41.17,34.16,35.74,31.07,0.09,31.87,0.108,8.55,0.019,11.74,0.031,46.75,42.63,34.57,36.25,32.04,0.096,32.56,0.113,8.74,0.02,11.91,0.032,42.53,40.17,33.66,35.23,30.28,0.086,31.08,0.105,8.22,0.018,11.44,0.03
4/29/2023 23:59,751,12.43,0.02,3.15,51.59,4/29/2023 13:02,33.04,4/29/2023 4:34,41.98,94.6,4/29/2023 4:51,47.74,4/29/2023 13:05,77.86,22.36,4/29/2023 13:14,0,4/29/2023 5:37,8.21,265.1,NNW,432.3394,26.64706,0.09,0.114,0.795,,43.25,41.91,37.03,,44.46,42.36,37.28,,41.86,41.41,36.77,43.09,40.53,34.78,36.21,29.88,0.086,30.66,0.102,8.22,0.019,11.22,0.03,45.87,42.12,35.03,36.45,30.3,0.092,31.09,0.106,8.43,0.02,11.51,0.031,40.07,38.69,34.54,35.92,29.49,0.08,30.3,0.098,8.02,0.018,10.97,0.029
4/30/2023 23:59,752,12.43,0,3.15,54.35,4/30/2023 15:43,33.67,4/30/2023 5:09,43.77,82.9,4/30/2023 1:29,30.32,4/30/2023 14:01,54.14,38.3,4/30/2023 13:32,2.236,4/30/2023 21:19,14.74,297.3,NNW,596.1984,27.26071,0.16,0.23,2.175,,42.81,41.84,37.4,,44.03,42.38,37.67,,41.44,41.35,37.16,42.39,40,35.15,36.36,29.13,0.083,29.95,0.099,7.851,0.018,10.79,0.028,45.21,41.54,35.31,36.67,29.61,0.088,30.32,0.103,8.04,0.019,10.98,0.03,39.31,38.17,34.98,36,28.52,0.077,29.39,0.096,7.7,0.017,10.58,0.028
5/1/2023 23:59,753,12.43,0,3.15,54.26,5/1/2023 15:13,36.39,5/1/2023 5:22,44.77,68.93,5/1/2023 2:37,26.38,5/1/2023 17:37,47.55,30.03,5/1/2023 11:18,2.683,5/1/2023 23:02,12.94,277.4,NNW,666.1879,27.487,0.174,0.245,2.13,,42.69,41.68,37.74,,44.44,42.27,37.95,,41.1,41.16,37.54,43,40.28,35.48,36.56,28.38,0.083,29.16,0.098,7.531,0.017,10.39,0.027,47.02,42.74,35.77,37.11,28.56,0.091,29.39,0.103,7.72,0.018,10.59,0.028,39.24,38.1,35.24,36.24,28.04,0.075,28.84,0.093,7.32,0.017,10.25,0.026
5/2/2023 23:59,754,12.66,0.02,0.02,61.7,5/2/2023 14:45,32.51,5/2/2023 23:50,52.39,76.8,5/2/2023 23:51,12.59,5/2/2023 16:06,30.17,29.73,5/2/2023 14:47,0,5/2/2023 11:51,8.37,267.9,NNW,385.6618,15.34857,0.129,0.178,5.85,,44.38,42.21,38.08,,45.78,42.94,38.21,,0,0,0,47.05,42.5,35.67,36.81,27.44,0.091,28.19,0.103,7.102,0.016,9.87,0.026,49.76,44.85,36.51,38.04,28.04,0.096,28.79,0.107,7.28,0.018,10.07,0.027,0,0,0,0,0,0,0,0,0,0,0,0
5/3/2023 23:59,755,12.54,0,0.02,71.03,5/3/2023 16:38,29.18,5/3/2023 5:08,52.49,87.5,5/3/2023 5:07,17.74,5/3/2023 17:16,45.7,16.39,5/3/2023 13:09,0,5/2/2023 23:59,3.414,222.9,WSW,673.8344,27.7056,0.192,0.246,10.52,,44.98,43.05,38.24,,48.38,44.69,38.54,,42.49,42.33,38.03,47.81,44.07,36.98,38.44,27.7,0.092,28.42,0.106,7.036,0.017,9.85,0.027,54.8,48.73,37.68,39.56,27.91,0.108,28.5,0.117,7.14,0.018,9.99,0.028,41.22,40.25,36.51,38.04,27.51,0.078,28.3,0.097,6.93,0.016,9.78,0.026
5/4/2023 23:59,756,12.65,0,0.02,75.81,5/4/2023 15:04,39.34,5/4/2023 4:58,59.44,81.4,5/4/2023 4:54,14.64,5/4/2023 15:05,40.26,16.77,5/4/2023 14:16,0,5/4/2023 1:46,3.742,179.7,N,625.8111,27.7477,0.2,0.254,12.9,,48.15,45.23,38.53,,51.29,46.97,38.85,,45.82,44.59,38.34,52.42,48.12,38.45,40.54,27.58,0.102,28.24,0.116,6.934,0.017,9.72,0.027,58.73,52.32,39.34,41.94,27.8,0.117,28.37,0.126,7,0.018,9.79,0.028,46.48,44.64,37.63,39.56,27.39,0.088,28.12,0.107,6.86,0.016,9.63,0.026
5/5/2023 23:59,757,12.65,0,0.02,71.35,5/5/2023 16:10,42.34,5/5/2023 5:29,55.91,80.6,5/5/2023 5:28,35.48,5/5/2023 12:40,57.8,20.79,5/5/2023 13:22,0,5/5/2023 0:12,7.325,57.59,ENE,657.8649,27.38984,0.198,0.255,10.67,,50.45,47.32,38.93,,53.04,48.7,39.27,,48.39,46.77,38.65,54.63,50.59,40.27,42.76,27.38,0.105,28.05,0.121,6.855,0.017,9.59,0.028,59.42,53.65,41.07,43.87,27.58,0.116,28.14,0.129,6.94,0.018,9.69,0.029,49.89,47.77,39.32,41.94,27.18,0.094,27.9,0.114,6.78,0.017,9.55,0.027
5/6/2023 23:59,758,12.64,0.02,0.04,57.65,5/6/2023 20:14,44.52,5/6/2023 5:47,51.61,100,5/6/2023 8:24,72.84,5/5/2023 23:59,94,18.48,5/6/2023 21:26,0,5/6/2023 2:33,7.166,76.74,ENE,111.4539,27.03663,0.026,0.03,3.825,,50.98,48.63,39.5,,52.69,48.97,39.83,,50.36,48.35,39.15,52.96,50.29,41.77,44.27,27.22,0.1,27.86,0.12,6.724,0.017,9.48,0.028,56.54,53.14,42.16,44.46,27.3,0.106,27.94,0.126,6.82,0.02,9.62,0.029,51.85,49.33,41.06,43.87,27.13,0.098,27.8,0.117,6.63,0.016,9.41,0.028
5/7/2023 23:59,759,12.62,0,0.04,68.02,5/7/2023 16:14,42.74,5/7/2023 23:41,56.65,100,5/7/2023 0:29,47.38,5/7/2023 16:15,78.07,18.33,5/7/2023 12:28,0,5/7/2023 13:02,7.736,256.8,W,569.8031,27.30979,0.152,0.19,9.01,,51.45,48.69,40.04,,54.07,50,40.34,,49.84,48.22,39.73,55.24,51.12,42.42,44.52,27.4,0.108,27.98,0.124,6.622,0.018,9.43,0.028,60.47,54.76,43.02,45.63,27.62,0.121,28.11,0.134,6.69,0.02,9.44,0.029,51.43,48.9,42.09,44.18,27.17,0.099,27.88,0.117,6.56,0.016,9.41,0.027
5/8/2023 23:59,760,12.68,0,0.04,64.89,5/8/2023 16:41,38.55,5/8/2023 2:11,53.75,100,5/8/2023 1:18,49.13,5/8/2023 16:21,75.43,17.36,5/8/2023 11:48,0,5/8/2023 0:15,4.22,220,WNW,544.0767,27.58168,0.129,0.156,7.445,,52.59,49.95,40.61,,54.61,50.78,40.92,,50.88,49.43,40.25,56.09,52.54,43.62,46,27.19,0.11,27.78,0.127,6.557,0.018,9.36,0.028,60.97,55.35,44.14,46.64,27.42,0.123,27.89,0.136,6.62,0.02,9.43,0.029,52.02,50.1,43.02,45.62,27.02,0.099,27.66,0.12,6.49,0.016,9.27,0.028
5/9/2023 23:59,761,12.65,0.54,0.58,73.07,5/9/2023 14:36,42.58,5/9/2023 5:20,57.05,99.5,5/9/2023 4:42,49.06,5/9/2023 11:53,81.5,26.01,5/9/2023 15:34,0,5/8/2023 23:59,4.872,101.6,E,376.8306,27.40014,0.112,0.139,11.54,,53.33,50.79,41.17,,54.42,51.37,41.54,,51.96,50.22,40.81,56.67,53.49,44.69,47.11,28.78,0.127,28.9,0.136,6.454,0.018,9.29,0.029,59.93,55.2,45.24,47.74,35.26,0.183,32.79,0.163,6.56,0.02,9.72,0.031,53.32,51.45,44.07,46.59,26.53,0.102,27.54,0.123,6.37,0.016,9.21,0.028
5/10/2023 23:59,762,12.65,0,0.58,74.6,5/10/2023 14:52,53.17,5/10/2023 4:08,64.05,100,5/10/2023 0:39,44.92,5/10/2023 15:26,77.1,19,5/10/2023 13:04,0,5/10/2023 0:20,5.852,116.3,ESE,514.1168,27.2913,0.158,0.2,13.88,,54.49,51.55,41.69,,57.01,52.91,42.03,,52.62,50.95,41.43,57.81,54.23,45.68,48.05,30.32,0.175,31.39,0.146,6.83,0.019,10.35,0.034,60.87,56.49,46.23,48.82,32.08,0.181,32.3,0.153,7.16,0.022,10.5,0.035,54.32,52.28,45.23,47.72,29.18,0.168,30.6,0.14,6.41,0.017,9.72,0.031
5/11/2023 23:59,763,12.68,0,0.58,76.41,5/11/2023 14:50,53.16,5/11/2023 1:25,65.61,96.8,5/11/2023 1:05,51.5,5/11/2023 14:50,74.64,16.39,5/11/2023 15:05,0,5/11/2023 0:00,4.507,104.5,ESE,525.7911,27.32247,0.156,0.191,14.78,,56.46,53.18,42.25,,58.87,54.52,42.62,,54.61,52.62,41.88,59.56,55.94,46.79,49.26,28.96,0.173,30.35,0.145,7.16,0.021,10.35,0.034,63.27,58.52,47.36,50,29.2,0.187,30.61,0.152,7.22,0.022,10.49,0.035,56.33,53.99,46.18,48.73,28.68,0.16,30.12,0.138,7.11,0.019,10.27,0.034
5/12/2023 23:59,764,12.69,0.16,0.74,74.89,5/12/2023 14:17,58.3,5/12/2023 5:02,66.16,100,5/12/2023 5:05,58.56,5/12/2023 12:54,80.3,19.6,5/12/2023 14:21,0,5/11/2023 23:59,5.581,80.1,E,374.7801,27.35533,0.127,0.159,16.6,,58.35,54.85,42.85,,59.8,55.78,43.24,,56.99,54.39,42.45,61.63,58.03,48.08,50.76,28.56,0.176,29.92,0.148,7.108,0.02,10.2,0.035,63.86,59.52,48.76,51.52,28.7,0.185,30.12,0.153,7.15,0.022,10.28,0.035,59.39,56.67,47.35,49.96,28.39,0.167,29.77,0.143,7.05,0.019,10.13,0.034
5/13/2023 23:59,765,12.66,0.16,0.9,64.36,5/13/2023 13:12,52.9,5/13/2023 22:47,57.8,100,5/13/2023 7:39,49.99,5/13/2023 23:55,77.11,19.97,5/13/2023 13:34,0,5/13/2023 1:15,7.447,59.48,ENE,238.3918,27.88147,0.087,0.113,8.63,,58.01,55.44,43.54,,59.4,55.84,43.93,,57.17,55.03,43.14,59.81,57.33,49.26,51.82,29.44,0.189,30.77,0.149,7.101,0.021,10.29,0.036,62.45,59.21,49.57,51.98,30.18,0.2,31.32,0.151,7.21,0.022,10.46,0.037,57.76,56.08,48.76,51.51,28.68,0.178,29.85,0.143,7.01,0.019,10.13,0.035
5/14/2023 23:59,766,12.62,0,0.9,70.85,5/14/2023 15:18,46.22,5/14/2023 23:53,58.52,90.9,5/14/2023 23:56,19.42,5/14/2023 15:45,42.42,15.65,5/14/2023 11:39,0,5/14/2023 2:45,4.283,69.89,NE,664.1353,28.96469,0.199,0.251,10.42,,56.93,54.67,44.17,,59.4,55.48,44.54,,54.99,53.95,43.88,58.32,55.52,49.42,51.3,28.61,0.183,30.2,0.141,7.207,0.021,10.33,0.036,63.22,58.66,49.58,51.83,29.02,0.201,30.61,0.15,7.26,0.022,10.46,0.037,54.41,53.15,49.26,50.83,28.16,0.168,29.79,0.134,7.12,0.019,10.19,0.034
5/15/2023 23:59,767,12.64,0,0.9,76.24,5/15/2023 15:59,43.05,5/15/2023 4:43,60.47,100,5/15/2023 2:27,18.61,5/15/2023 16:21,58.86,16.69,5/15/2023 14:32,0,5/15/2023 1:48,4.03,252.9,W,711.035,28.81556,0.211,0.267,13.12,,57.51,55.07,44.73,,60,56,45.11,,55.22,54.29,44.45,60.17,56.99,49.71,51.69,28.07,0.18,29.58,0.143,7.067,0.021,10.08,0.035,65.52,60.54,50.03,52.24,28.24,0.201,29.8,0.153,7.21,0.022,10.21,0.036,55.21,53.97,49.43,51.3,27.81,0.161,29.36,0.134,6.98,0.019,9.99,0.034
5/16/2023 23:59,768,12.65,0,0.9,79.59,5/16/2023 14:54,50.25,5/16/2023 4:17,65.63,81.1,5/16/2023 5:08,30.08,5/16/2023 13:21,52.38,18.11,5/16/2023 12:20,0,5/16/2023 19:01,5.602,212.8,NW,519.5112,28.57262,0.196,0.263,14.92,,58.12,55.72,45.25,,59.69,56.28,45.61,,56.54,55.15,45.02,61.25,58.24,50.5,52.67,27.75,0.176,29.16,0.145,6.897,0.021,9.88,0.035,64.96,60.52,50.85,53.14,27.9,0.19,29.38,0.152,7,0.021,10.01,0.035,57.71,56.07,50.02,52.23,27.56,0.162,28.96,0.139,6.86,0.019,9.79,0.034
5/17/2023 23:59,769,12.64,0,0.9,73.4,5/17/2023 15:02,45.2,5/17/2023 4:54,61.22,81.8,5/17/2023 5:07,47.48,5/17/2023 14:28,62.23,22.36,5/17/2023 14:41,0,5/17/2023 0:18,9.44,128.7,SE,475.9536,28.58165,0.182,0.248,11.7,,58,55.86,45.74,,59.31,56.31,46.08,,56.66,55.39,45.46,61.08,58.35,51.19,53.31,27.5,0.169,28.83,0.144,6.817,0.02,9.7,0.034,63.52,60.13,51.44,53.55,27.61,0.178,28.97,0.149,6.89,0.021,9.81,0.035,58.19,56.56,50.83,53.05,27.33,0.158,28.69,0.139,6.74,0.019,9.6,0.033
5/18/2023 23:59,770,12.64,0.01,0.91,70.81,5/18/2023 13:52,44.19,5/18/2023 22:36,57.98,99.5,5/18/2023 5:57,31.37,5/18/2023 13:54,64.27,23.62,5/18/2023 14:36,0,5/18/2023 6:44,9.68,281.6,WNW,425.3727,28.86935,0.163,0.221,10.4,,58,55.9,46.18,,58.91,56.26,46.48,,57.04,55.55,45.95,61.09,58.41,51.63,53.64,27.33,0.164,28.57,0.143,6.669,0.02,9.53,0.033,63.33,59.59,51.86,53.86,27.47,0.173,28.71,0.148,6.77,0.021,9.61,0.034,59.3,57.19,51.4,53.49,27.17,0.157,28.43,0.139,6.61,0.019,9.47,0.033
5/19/2023 23:59,771,12.6,0,0.91,60.37,5/19/2023 15:36,40.35,5/19/2023 4:43,48.77,93.7,5/19/2023 7:22,42.02,5/19/2023 15:22,66.76,18.93,5/19/2023 8:57,0,5/19/2023 18:34,6.977,219.9,NNW,564.2006,29.41334,0.135,0.171,5.185,,56.48,55.2,46.59,,58.17,56.14,46.82,,55.04,54.61,46.29,58.55,56.48,51.77,53.4,27.1,0.152,28.31,0.138,6.548,0.02,9.38,0.033,61.8,58.72,51.96,53.96,27.26,0.165,28.44,0.144,6.63,0.021,9.49,0.034,55.48,54.49,51.54,52.87,26.93,0.141,28.24,0.133,6.48,0.018,9.28,0.032
5/20/2023 23:59,772,12.57,0,0.91,71.54,5/20/2023 17:37,37.07,5/20/2023 3:53,56.99,100,5/20/2023 4:17,24.67,5/20/2023 15:57,55.7,20.05,5/20/2023 10:32,0,5/19/2023 23:59,4.589,202.2,SSW,736.2491,29.50914,0.216,0.28,10.77,,56.2,54.64,46.91,,58.77,55.49,47.12,,54.11,53.92,46.71,59.53,56.71,51.53,52.95,26.99,0.153,28.13,0.139,6.441,0.019,9.26,0.032,65.1,60.41,51.66,53.41,27.22,0.173,28.25,0.149,6.52,0.02,9.37,0.033,54.52,53.65,51.36,52.51,26.81,0.136,28.01,0.13,6.37,0.018,9.16,0.031
5/21/2023 23:59,773,12.62,0,0.91,79.09,5/21/2023 17:49,41.28,5/21/2023 5:18,64.3,93.3,5/21/2023 5:25,15.08,5/21/2023 15:42,44.76,14.01,5/21/2023 11:37,0,5/21/2023 0:01,2.719,154.4,SSE,696.8732,29.61166,0.212,0.258,14.54,,57.85,55.52,47.14,,60.75,56.93,47.41,,55.6,54.83,46.97,62.68,59.31,52.02,53.83,27.15,0.162,27.97,0.145,6.353,0.019,9.14,0.032,68.65,63.36,52.47,54.74,27.42,0.184,28.11,0.156,6.4,0.02,9.24,0.032,57.32,56.04,51.63,53.41,26.94,0.143,27.85,0.136,6.3,0.018,9.09,0.031
5/22/2023 23:59,774,12.66,0,0.91,83.9,5/22/2023 13:30,52.11,5/22/2023 5:30,69.44,68.56,5/22/2023 5:27,23.68,5/22/2023 14:53,42.94,26.38,5/22/2023 13:27,0,5/22/2023 3:13,7.553,148.5,SSE,613.861,29.23735,0.268,0.37,18.01,,59.94,57.12,47.4,,61.91,58.19,47.66,,58.21,56.63,47.22,65.48,62.04,53.17,55.47,26.99,0.166,27.77,0.15,6.291,0.019,9.07,0.032,69.28,64.54,53.73,56.29,27.17,0.18,27.91,0.158,6.33,0.02,9.16,0.032,61.74,59.71,52.47,54.74,26.78,0.153,27.61,0.144,6.23,0.018,9.02,0.031
5/23/2023 23:59,775,12.66,0,0.91,85,5/23/2023 14:59,55.19,5/23/2023 3:47,71.67,70.82,5/23/2023 4:16,28.82,5/23/2023 15:57,46.2,18.03,5/23/2023 13:07,0,5/23/2023 2:41,7.461,162.6,SSE,604.1824,29.07911,0.259,0.349,20.1,,61.06,58.18,47.7,,63.22,59.27,47.99,,59.3,57.62,47.48,66.87,63.39,54.33,56.78,26.72,0.164,27.52,0.152,6.219,0.019,8.95,0.032,71.11,66.17,54.87,57.56,26.93,0.179,27.63,0.16,6.27,0.02,9.03,0.033,63.15,61.02,53.72,56.28,26.51,0.153,27.44,0.145,6.16,0.018,8.88,0.031
5/24/2023 23:59,776,12.65,0,0.91,68.22,5/24/2023 0:19,48.88,5/24/2023 23:57,59.24,84.4,5/24/2023 5:16,50.99,5/24/2023 0:09,66.65,21.39,5/24/2023 14:14,0,5/24/2023 0:02,7.76,76.16,ENE,537.5381,29.25652,0.16,0.206,9.11,,61.66,59.04,48.13,,62.96,59.32,48.4,,60.54,58.68,47.79,66.83,63.95,55.43,57.97,26.4,0.156,27.26,0.15,6.149,0.019,8.88,0.032,69.1,65.81,55.77,58.19,26.54,0.163,27.45,0.158,6.2,0.02,8.96,0.033,64.56,62.48,54.85,57.56,26.17,0.148,27.14,0.146,6.09,0.018,8.76,0.031
5/25/2023 23:59,777,12.61,0,0.91,79.17,5/25/2023 15:17,46.65,5/25/2023 3:46,64.02,81.6,5/25/2023 4:13,27.15,5/25/2023 14:16,49.81,26.01,5/25/2023 14:52,0,5/25/2023 4:51,10.53,117.6,ESE,685.5356,29.71593,0.273,0.384,14.58,,60.72,58.66,48.55,,62.56,59.24,48.79,,58.98,58.01,48.29,64.96,62.38,55.78,57.88,26.34,0.15,27.06,0.145,6.089,0.019,8.77,0.031,68.84,64.39,55.89,58.3,26.99,0.164,27.43,0.152,6.13,0.02,8.84,0.032,61.59,60.22,55.66,57.45,26.02,0.137,26.92,0.139,6.04,0.017,8.76,0.03
5/26/2023 23:59,778,12.64,0,0.91,81.5,5/26/2023 15:52,51.43,5/26/2023 3:05,67.2,68.17,5/26/2023 2:21,15.65,5/26/2023 16:32,35.86,22.58,5/26/2023 11:35,0,5/26/2023 1:26,9.36,148.3,SSE,719.6043,30.10141,0.307,0.435,16.46,,61.45,59,48.92,,63.69,59.87,49.17,,59.53,58.39,48.67,64.53,61.87,55.81,57.67,26.88,0.157,27.51,0.148,6.038,0.018,8.77,0.031,69.49,64.86,55.96,58.1,27,0.174,27.63,0.158,6.08,0.02,8.84,0.032,60.18,59.21,55.66,57.13,26.54,0.144,27.43,0.141,5.98,0.017,8.75,0.03
5/27/2023 23:59,779,12.63,0,0.91,81.5,5/27/2023 15:14,49.32,5/27/2023 4:35,67.03,53.48,5/27/2023 5:35,12.83,5/27/2023 15:24,29.97,25.56,5/27/2023 13:10,2.608,5/27/2023 1:18,10.18,153.7,SSE,748.8939,30.44648,0.331,0.473,15.75,,61.91,59.52,49.28,,63.96,60.23,49.51,,59.93,58.86,49.03,66.12,63.13,56.09,58.06,26.4,0.157,27.29,0.151,6.041,0.019,8.77,0.031,70.94,66.09,56.38,58.55,26.61,0.174,27.48,0.16,6.09,0.02,8.83,0.032,61.42,60.33,55.83,57.73,26.19,0.141,27.17,0.143,5.98,0.017,8.76,0.031
5/28/2023 23:59,780,12.64,0,0.91,81.6,5/28/2023 13:39,48.46,5/28/2023 4:40,69.17,58.89,5/28/2023 4:40,16.12,5/28/2023 13:25,32.16,25.56,5/28/2023 12:35,0,5/28/2023 4:01,9.71,144.3,SE,653.5255,30.28277,0.309,0.443,15.8,,62.17,59.86,49.62,,63.9,60.49,49.88,,60.34,59.23,49.4,67.18,64.14,56.68,58.79,26.13,0.156,27.03,0.153,5.994,0.019,8.76,0.031,70.98,66.59,56.98,59.28,26.31,0.169,27.19,0.16,6.06,0.02,8.83,0.032,62.96,61.63,56.32,58.52,25.99,0.142,26.94,0.146,5.97,0.018,8.75,0.031
5/29/2023 23:59,781,12.66,0.18,1.09,83.2,5/29/2023 13:41,56.38,5/29/2023 4:38,70.03,92.6,5/29/2023 23:19,33.54,5/29/2023 10:59,49.68,29.29,5/29/2023 14:54,3.13,5/29/2023 23:23,11.37,154.5,SSE,466.7919,29.59542,0.247,0.358,19.79,,62.54,60.2,49.96,,63.74,60.63,50.22,,61.1,59.72,49.69,67.93,64.95,57.34,59.55,25.88,0.155,26.78,0.154,5.966,0.019,8.65,0.031,70.41,66.46,57.62,59.87,26.05,0.164,26.96,0.159,6.02,0.02,8.77,0.032,64.78,63.03,56.94,59.25,25.7,0.145,26.68,0.148,5.91,0.017,8.56,0.031
5/30/2023 23:59,782,12.66,0.06,1.15,84.3,5/30/2023 16:03,60.59,5/30/2023 5:27,72.11,96.5,5/30/2023 4:52,44.86,5/30/2023 15:36,71.63,22.43,5/30/2023 14:07,0,5/30/2023 0:03,8.62,176.2,S,648.8256,28.96958,0.229,0.293,22.45,,63.95,60.82,50.28,,67.01,62.37,50.51,,61.83,60.16,50.13,69.55,66.09,57.92,60.13,26.59,0.169,27.11,0.161,5.928,0.019,8.58,0.031,74.37,69.31,58.32,60.86,26.97,0.188,27.4,0.172,5.95,0.02,8.63,0.032,65.68,63.77,57.6,59.84,25.72,0.152,26.69,0.153,5.9,0.017,8.55,0.031
5/31/2023 23:59,783,12.67,0,1.15,90.2,5/31/2023 14:51,59.07,5/31/2023 4:41,72.22,96.2,5/31/2023 4:10,31.34,5/31/2023 15:21,65.81,33.76,5/31/2023 15:52,0,5/31/2023 3:13,6.76,154.7,SSE,571.0953,29.20773,0.227,0.301,22.54,,66.02,62.51,50.58,,67.99,63.57,50.94,,64.03,61.89,50.31,72.03,68.43,58.89,61.44,26.4,0.174,27.1,0.168,5.922,0.019,8.61,0.032,76.9,71.28,59.47,62.36,26.69,0.193,27.25,0.177,5.95,0.02,8.63,0.033,67.79,65.83,58.32,60.86,26.18,0.16,26.95,0.159,5.9,0.017,8.6,0.031
6/1/2023 23:59,784,12.66,0,1.15,89,6/1/2023 14:42,62.09,6/1/2023 4:13,76.38,90.2,6/1/2023 4:43,33.05,6/1/2023 14:05,59.51,23.4,6/1/2023 13:29,0,6/1/2023 2:27,7.932,138.1,SE,684.7765,29.23674,0.285,0.382,24.04,,66.61,63.27,50.96,,69.14,64.4,51.29,,64.53,62.58,50.75,73.25,69.5,59.93,62.6,26.16,0.176,26.75,0.169,5.914,0.019,8.58,0.033,78.53,73,60.45,63.39,26.36,0.194,26.96,0.179,5.94,0.02,8.62,0.033,68.56,66.71,59.47,62.26,25.91,0.16,26.57,0.16,5.83,0.018,8.53,0.032
6/2/2023 23:59,785,12.7,0,1.15,88.6,6/2/2023 14:13,65.52,6/2/2023 5:04,75.69,90.6,6/2/2023 3:48,35.74,6/2/2023 15:05,66.09,20.42,6/2/2023 17:48,0,6/2/2023 21:51,8.17,136.6,SE,696.9341,29.1444,0.259,0.336,25.76,,68.33,64.47,51.38,,70.8,65.66,51.68,,66.34,63.86,51.17,75.87,71.9,61.12,64.05,25.74,0.176,26.36,0.173,5.876,0.02,8.56,0.033,80.2,74.76,61.76,64.98,26.06,0.189,26.58,0.181,5.93,0.021,8.61,0.034,71.88,69.43,60.45,63.36,25.43,0.165,26.19,0.165,5.82,0.018,8.52,0.033
